시도,시군구,시설유형(소),시설명,연락처
경상남도,산청군,재가노인복지시설,산청더편한주간어르신학교,559725410
경상남도,산청군,복합노인복지시설,예향복지재단,559740675
경상남도,산청군,노인일자리지원기관,산청시니어클럽,559741209
경상남도,양산시,양로시설,통도사자비원양로시설,055-381-3999
경상남도,양산시,양로시설,무아의 집,055-385-5838
경상남도,양산시,노인복지주택,에코뷰실버타운,553675588
경상남도,양산시,노인요양시설,세호요양원,553882557
경상남도,양산시,노인요양시설,감사의집,553837750
경상남도,양산시,노인요양시설,굿모닝요양원,055-372-5215
경상남도,양산시,노인요양시설,통도사자비원요양시설,055-383-3999
경상남도,양산시,노인요양시설,성요셉노인요양원,055-365-1910
경상남도,양산시,노인요양시설,평산노인요양센터,055-781-1030
경상남도,양산시,노인요양시설,성요셉소규모노인종합센터,055-365-1910
경상남도,양산시,노인요양시설,한마음 요양원,055-912-2727
경상남도,양산시,노인요양시설,통도사자비원전문요양시설,055-381-2005
경상남도,양산시,노인요양시설,성요셉노인전문요양원,055-365-1910
경상남도,양산시,노인요양시설,보금자리요양원,553628811
경상남도,양산시,노인요양시설,감사의 집,055-383-7750
경상남도,양산시,노인요양시설,웅상어르신센터,553651159
경상남도,양산시,노인요양시설,덕계효성의집,553628855
경상남도,양산시,노인요양시설,우리들노인요양원,553641211
경상남도,양산시,노인요양시설,원정노인전문요양원,553745454
경상남도,양산시,노인요양시설,양산요양원,055-366-6877
경상남도,양산시,노인요양시설,안심노인건강센터,055-387-9966
경상남도,양산시,노인요양공동생활가정,심청실버홈,055-374-3630
경상남도,양산시,노인요양공동생활가정,으뜸요양원,553633488
경상남도,양산시,노인요양공동생활가정,효성의집,553721060
경상남도,양산시,노인요양공동생활가정,성모요양의집,055-381-9117
경상남도,양산시,노인요양공동생활가정,풀꽃사랑채,553652720
경상남도,양산시,노인요양공동생활가정,안심요양원,055-374-3630
경상남도,양산시,노인복지관,웅상노인복지회관,055-366-3388
경상남도,양산시,노인복지관,양산시노인복지관,553679790
경상남도,양산시,노인복지관,웅상노인복지관,055-366-3388
경상남도,양산시,재가노인복지시설,&apos;&apos;(A)비지팅엔젤스 양산방문요양지점,553678863
경상남도,양산시,재가노인복지시설,청춘재가복지센터,553882877
경상남도,양산시,재가노인복지시설,구구팔팔어르신재가복지센터,553883884
경상남도,양산시,재가노인복지시설,양산도우누리치매전문센터,553846400
경상남도,양산시,재가노인복지시설,대정재가복지센타,557854384
경상남도,양산시,재가노인복지시설,양산재가노인복지센터,055-362-6141
경상남도,양산시,재가노인복지시설,드림케어,557151900
경상남도,양산시,재가노인복지시설,이룸재가통합요양센터,553666294
경상남도,양산시,재가노인복지시설,행복한 방문요양센터,553667870
경상남도,양산시,재가노인복지시설,다인재가복지센터,553861980
경상남도,양산시,재가노인복지시설,명동노인복지센터(재가),553633884
경상남도,양산시,재가노인복지시설,원케어,7075371510
경상남도,양산시,재가노인복지시설,초록재가복지센터,553853663
경상남도,양산시,재가노인복지시설,양산복지의료기,553725108
경상남도,양산시,재가노인복지시설,행복그린주야간보호센터,559132400
경상남도,양산시,재가노인복지시설,굿모닝노인복지센터,055-367-5215
경상남도,양산시,재가노인복지시설,더이로운노인주간보호센터,557852255
경상남도,양산시,재가노인복지시설,드림재가복지센터,553643004
경상남도,양산시,재가노인복지시설,우리재가복지센터,553675001
경상남도,양산시,재가노인복지시설,증산효사랑재활주간보호센터,559127799
경상남도,양산시,재가노인복지시설,주남효성의집,553627789
경상남도,양산시,재가노인복지시설,감사의집 주간보호센터,055-388-6988
경상남도,양산시,재가노인복지시설,두레재가복지센터,556836304
경상남도,양산시,재가노인복지시설,행복한동행주간보호센터,557851009
경상남도,양산시,재가노인복지시설,(주)성모복지센터,553654005
경상남도,양산시,재가노인복지시설,효건강방문요양센터,553720552
경상남도,양산시,재가노인복지시설,참조은재가복지센터,553854511
경상남도,양산시,재가노인복지시설,성심장기요양통합센터,553635969
경상남도,양산시,재가노인복지시설,케어링커뮤니티케어 양산 물금점,517561277
경상남도,양산시,재가노인복지시설,진샘재가방문요양센터,553677042
경상남도,양산시,재가노인복지시설,소정재가노인복지센터,559139766
경상남도,양산시,재가노인복지시설,덕계효성의집(주야간보호),553628855
경상남도,양산시,재가노인복지시설,원동청춘재가복지센터,055)364-1015
경상남도,양산시,재가노인복지시설,꽃`들 재가요양센터,557852929
경상남도,양산시,재가노인복지시설,따스한노인주간보호센터,553841092
경상남도,양산시,재가노인복지시설,다정재가복지센터,7075859604
경상남도,양산시,재가노인복지시설,모아재가방문요양센터,553885422
경상남도,양산시,재가노인복지시설,은빛재가노인복지센터,553752615
경상남도,양산시,재가노인복지시설,웅상실버재가복지센터,553628656
경상남도,양산시,재가노인복지시설,요즘복지의료기,559120124
경상남도,양산시,재가노인복지시설,통도사자비원노인통합지원센터,055-381-6500
경상남도,양산시,재가노인복지시설,카네이션 재가방문간호센터,553833008
경상남도,양산시,재가노인복지시설,중앙재가노인복지센터,553832227
경상남도,양산시,재가노인복지시설,예성노인복지센터,553720855
경상남도,양산시,재가노인복지시설,금아의료기,553757507
경상남도,양산시,재가노인복지시설,동인재활데이케어센터,055-382-8895
경상남도,양산시,재가노인복지시설,일등재가복지센터,553857957
경상남도,양산시,재가노인복지시설,물금주간보호센터,553720723
경상남도,양산시,재가노인복지시설,사랑재가복지센터,553829188
경상남도,양산시,재가노인복지시설,동행재가복지센터,553885636
경상남도,양산시,재가노인복지시설,신기의료기 물금점,553825827
경상남도,양산시,재가노인복지시설,으뜸노인복지센터,553633488
경상남도,양산시,재가노인복지시설,모심케어재가센터,553637942
경상남도,양산시,재가노인복지시설,덕계효주간보호센터,553661048
경상남도,양산시,재가노인복지시설,다올노인재가복지센터,553720153
경상남도,양산시,재가노인복지시설,우리들노인요양원(주야간보호),559121211
경상남도,양산시,노인일자리지원기관,웅상시니어클럽,055)785-6080
경상남도,양산시,노인일자리지원기관,양산시니어클럽,055-372-1321
경상남도,의령군,양로시설,성로관,555729695
경상남도,의령군,양로시설,일붕실버랜드,055-572-7878
경상남도,의령군,노인요양시설,혜림요양원,055-574-2146
경상남도,의령군,노인요양시설,혜림요양원,055-574-2146
경상남도,의령군,노인요양시설,의령요양원,055-574-3633
경상남도,의령군,노인요양시설,일붕효누리요양원,555725688
경상남도,의령군,노인요양공동생활가정,조은 실버홈,555725550
경상남도,의령군,노인교실,일붕노인대학,055-572-9990
경상남도,의령군,재가노인복지시설,의령노인통합지원센터,055-572-0079
경상남도,의령군,재가노인복지시설,혜림재가센터,055-574-2146
경상남도,의령군,재가노인복지시설,보금자리재가복지센터,555745809
경상남도,의령군,재가노인복지시설,조은 재가센터,555725550
경상남도,의령군,노인일자리지원기관,의령시니어클럽,555729993
경상남도,진주시,노인요양시설,둥지너싱홈,055-772-6655
경상남도,진주시,노인요양시설,진주남강요양원,557576512
경상남도,진주시,노인요양시설,청담요양원,055-763-4555
경상남도,진주시,노인요양시설,공덕의집 노인요양원,055-744-3800
경상남도,진주시,노인요양시설,새진주요양원,557488815
경상남도,진주시,노인요양시설,연지 실버로드 요양원,557614149
경상남도,진주시,노인요양시설,애명노인요양원,055-762-3810
경상남도,진주시,노인요양시설,진주요양원,055-763-2541
경상남도,진주시,노인요양시설,행복요양원,557547588
경상남도,진주시,노인요양시설,경남노인전문요양원,557563399
경상남도,진주시,노인요양시설,참행복한요양원,557543087
경상남도,진주시,노인요양시설,진주동부요양원,557581911
경상남도,진주시,노인요양시설,서경요양원,055-762-9986
경상남도,진주시,노인요양시설,경남목화요양원,557473256
경상남도,진주시,노인요양시설,천진복지타운,055-758-8123
경상남도,진주시,노인요양시설,행복의집,557626188
경상남도,진주시,노인요양시설,도리원,055-757-5103
경상남도,진주시,노인요양시설,반도노인요양원,055-744-9191
경상남도,진주시,노인요양시설,진주성모요양원,557472401
경상남도,진주시,노인요양시설,온정노인요양원,557455003
경상남도,진주시,노인요양시설,진주실버센터,055-744-7575
경상남도,진주시,노인요양공동생활가정,참좋은둥지요양원,070-4407-1579
경상남도,진주시,노인요양공동생활가정,효원실버그룹홈,557428898
경상남도,진주시,노인요양공동생활가정,연희사랑의집,055-747-9249
경상남도,진주시,노인요양공동생활가정,효원실버그룹홈2호,557428898
경상남도,진주시,노인요양공동생활가정,효원실버그룹홈3호,557428898
경상남도,진주시,노인요양공동생활가정,명석노인요양공동생활가정,055-745-1192
경상남도,진주시,노인복지관,남강댐노인복지관,055-747-6460
경상남도,진주시,노인복지관,청락원,557496864
경상남도,진주시,노인복지관,상락원,557496859
경상남도,진주시,노인교실,상평노인대학,055-742-9992
경상남도,진주시,재가노인복지시설,진주공감재가노인복지센터,557619789
경상남도,진주시,재가노인복지시설,가람노인재가복지센터,557628455
경상남도,진주시,재가노인복지시설,나래재가복지센터,7081998981
경상남도,진주시,재가노인복지시설,참고은재가복지센터,557615161
경상남도,진주시,재가노인복지시설,다정한재가복지센터,557585741
경상남도,진주시,재가노인복지시설,우아한재가노인복지센터,055-920-2300
경상남도,진주시,재가노인복지시설,지현재가노인복지센터,557585632
경상남도,진주시,재가노인복지시설,온마음재가노인복지센터,557533455
경상남도,진주시,재가노인복지시설,한울재가노인복지센터,557582314
경상남도,진주시,재가노인복지시설,효사랑재가방문센터,7089886196
경상남도,진주시,재가노인복지시설,마하연재가노인복지센터,557471867
경상남도,진주시,재가노인복지시설,소나무재가노인복지센터,559203088
경상남도,진주시,재가노인복지시설,서진주재가노인복지센터,557619810
경상남도,진주시,재가노인복지시설,마음담은재가복지센터,559240993
경상남도,진주시,재가노인복지시설,문안재가노인복지센터,559201004
경상남도,진주시,재가노인복지시설,진주재가노인통합지원센터,055-761-7119
경상남도,진주시,재가노인복지시설,홈재가노인복지센터,557621187
경상남도,진주시,재가노인복지시설,참정재가복지센터,559209960
경상남도,진주시,재가노인복지시설,디딤돌재가노인복지센터,557521100
경상남도,진주시,재가노인복지시설,수성재가노인복지센터,055-745-1368
경상남도,진주시,재가노인복지시설,늘행복재가노인복지센터,557541051
경상남도,진주시,재가노인복지시설,하늘마음노인통합지원센터,055-763-2542
경상남도,진주시,재가노인복지시설,정원재가노인복지센터,557581917
경상남도,진주시,재가노인복지시설,늘조은재가복지센터,559202352
경상남도,진주시,재가노인복지시설,라움재가노인복지센터,557415005
경상남도,진주시,재가노인복지시설,다올노인재가복지센터,559229951
경상남도,진주시,재가노인복지시설,정다움재가복지센터,055)748-1090
경상남도,진주시,재가노인복지시설,금별재가주간보호센터,1052408627
경상남도,진주시,재가노인복지시설,안심재가노인복지센터,557539262
경상남도,진주시,재가노인복지시설,나눔재가방문요양센터,559217970
경상남도,진주시,재가노인복지시설,초장재가노인복지센터,557550089
경상남도,진주시,재가노인복지시설,수재가복지센터,557540758
경상남도,진주시,재가노인복지시설,진주금빛재가노인복지센터,557520106
경상남도,진주시,재가노인복지시설,서영재가복지센터,557528160
경상남도,진주시,재가노인복지시설,시온재가복지센터,559202675
경상남도,진주시,재가노인복지시설,초전재가복지센터,557531434
경상남도,진주시,재가노인복지시설,조은재가노인복지센터,557628388
경상남도,진주시,재가노인복지시설,진양노인통합지원센터,055-743-3466
경상남도,진주시,재가노인복지시설,팜케어재가노인복지시설,557627510
경상남도,진주시,재가노인복지시설,진주노인통합지원센터,055-761-0086
경상남도,진주시,재가노인복지시설,효담재가노인복지센터,557615122
경상남도,진주시,재가노인복지시설,가은재가노인복지센터,557620395
경상남도,진주시,재가노인복지시설,진주어르신행복학교재가센터,557454555
경상남도,진주시,재가노인복지시설,동그라미재가노인복지센터,557483873
경상남도,진주시,재가노인복지시설,행복재가요양센터,557631007
경상남도,진주시,재가노인복지시설,라온재가복지센터,557956565
경상남도,진주시,재가노인복지시설,굿케어재가노인복지센터,557466599
경상남도,진주시,재가노인복지시설,청춘재가노인복지센터,557440425
경상남도,진주시,재가노인복지시설,정은재가노인복지센터,557557770
경상남도,진주시,재가노인복지시설,나린재가노인복지센터,559204994
경상남도,진주시,재가노인복지시설,가엘재가노인복지센터,557476963
경상남도,진주시,재가노인복지시설,마음재가노인복지센터,557535060
경상남도,진주시,재가노인복지시설,서진재가노인복지센터,557530307
경상남도,진주시,재가노인복지시설,에나재가노인복지센터,557454900
경상남도,진주시,재가노인복지시설,나누리노인통합지원센터,055-762-1001
경상남도,진주시,재가노인복지시설,참진주재가복지센터,557522828
경상남도,진주시,재가노인복지시설,바름재가노인복지센터,557624161
경상남도,진주시,재가노인복지시설,대평재가복지센터,557422152
경상남도,진주시,재가노인복지시설,진주재가복지센터,557423005
경상남도,진주시,재가노인복지시설,고담재가복지센터,559205080
경상남도,진주시,재가노인복지시설,맑음재가노인복지센터,557616559
경상남도,진주시,재가노인복지시설,해바라기재가노인복지센터,557532467
경상남도,진주시,재가노인복지시설,경원재가노인복지센터,557632738
경상남도,진주시,재가노인복지시설,효성재가복지센터,557468307
경상남도,진주시,재가노인복지시설,강촌재가노인복지센터,557540224
경상남도,진주시,재가노인복지시설,한샘우리동네주간보호센터,557632252
경상남도,진주시,재가노인복지시설,낙원재가노인복지센터,557470818
경상남도,진주시,재가노인복지시설,청춘드림재가노인복지센터,557478269
경상남도,진주시,재가노인복지시설,황실재가노인복지센터,557548337
경상남도,진주시,재가노인복지시설,온유재가복지센터,1053683610
경상남도,진주시,재가노인복지시설,가정재가노인복지센터,557479992
경상남도,진주시,재가노인복지시설,공덕의집노인통합지원센터,055-744-3800
경상남도,진주시,재가노인복지시설,동진주재가복지센터,557627922
경상남도,진주시,재가노인복지시설,해와달재가복지센터,557448836
경상남도,진주시,재가노인복지시설,단디재가서비스센터,559200215
경상남도,진주시,재가노인복지시설,사랑나무재가노인복지센터,557428618
경상남도,진주시,재가노인복지시설,조은복지용구센터,557424668
경상남도,진주시,재가노인복지시설,열매재가노인복지센터,557473387
경상남도,진주시,재가노인복지시설,유림재가노인복지센터,557950888
경상남도,진주시,재가노인복지시설,진주숲재가복지센터,557578112
경상남도,진주시,재가노인복지시설,가가의료기,557476222
경상남도,진주시,재가노인복지시설,삼봉케어,557619079
경상남도,진주시,노인보호전문기관,경상남도 서부권지역 노인보호전문기관,557541389
경상남도,진주시,노인일자리지원기관,진주시니어클럽,557471950
경상남도,진주시,노인일자리지원기관,진주노인일자리창출지원센터,557446088
경상남도,진주시,노인일자리지원기관,진주서부시니어클럽,557461006
경상남도,창녕군,양로시설,덕인러브힐,055-532-7686
경상남도,창녕군,노인요양시설,창녕군치매전담요양원,055-530-5900
경상남도,창녕군,노인요양시설,창녕군새누리노인종합센터,055-526-1796
경상남도,창녕군,노인요양시설,나자렛소규모요양센터,055-532-7811
경상남도,창녕군,노인요양시설,창녕군노인전문요양원,055-530-2103
경상남도,창녕군,노인요양시설,케어홈요양원,555261700
경상남도,창녕군,노인요양시설,창녕군노인전문요양원,555219988
경상남도,창녕군,노인요양시설,시온요양원,555338090
경상남도,창녕군,노인요양시설,반야노블카운티,7077651533
경상남도,창녕군,노인요양시설,부곡온천요양원,555366530
경상남도,창녕군,노인요양공동생활가정,함박향로원,555211119
경상남도,창녕군,재가노인복지시설,만복재가노인복지센터,555211357
경상남도,창녕군,재가노인복지시설,대견재가노인복지센터,1075710311
경상남도,창녕군,재가노인복지시설,장수재가복지센터,555324790
경상남도,창녕군,재가노인복지시설,천사재가노인복지센터,555337705
경상남도,창녕군,재가노인복지시설,참좋은노인복지센터,555369021
경상남도,창녕군,재가노인복지시설,가온재가주간보호센터,555322040
경상남도,창녕군,재가노인복지시설,우주재가복지센터,555215561
경상남도,창녕군,재가노인복지시설,반야노블카운티,7077651533
경상남도,창녕군,재가노인복지시설,드림케어재가복지센터,555321718
경상남도,창녕군,재가노인복지시설,늘푸른재가노인복지센터,555338700
경상남도,창녕군,재가노인복지시설,봄재가노인복지센터,555330238
경상남도,창녕군,재가노인복지시설,다솜재가노인복지센터,555335556
경상남도,창녕군,재가노인복지시설,심청이재가복지센터,555337008
경상남도,창녕군,재가노인복지시설,대가복지재가센터,555263366
경상남도,창녕군,재가노인복지시설,희연재가센터,055-520-9913
경상남도,창녕군,재가노인복지시설,시니어재가복지센터,555367584
경상남도,창녕군,재가노인복지시설,부곡온천요양원,555366530
경상남도,창녕군,재가노인복지시설,참사랑재가노인복지센터,555332906
경상남도,창녕군,재가노인복지시설,창녕군새누리노인종합센터,555261796
경상남도,창녕군,재가노인복지시설,권하재가복지센터,555218880
경상남도,창녕군,재가노인복지시설,창녕노인통합지원센터,055-533-1336
경상남도,창녕군,재가노인복지시설,나자렛노인통합지원센터,055-532-8329
경상남도,창녕군,재가노인복지시설,시온재가센터,555338090
경상남도,창녕군,재가노인복지시설,가람재가복지센터,555217707
경상남도,창녕군,노인일자리지원기관,창녕시니어클럽,555321478
경상남도,창원시,양로시설,애양원,055-271-2131
경상남도,창원시,양로시설,창원성심양로원,055-299-6723
경상남도,창원시,노인요양시설,영호노인복지센터,552914664
경상남도,창원시,노인요양시설,안정요양원,055-252-6389
경상남도,창원시,노인요양시설,마산시니어카운티,055-221-0704
경상남도,창원시,노인요양시설,창원삼계요양원,055-232-6268
경상남도,창원시,노인요양시설,기쁨의집,055-242-7585
경상남도,창원시,노인요양시설,마산노인전문요양원,055-232-8747
경상남도,창원시,노인요양시설,우리노인요양원,055-271-9470
경상남도,창원시,노인요양시설,경남애노인전문요양원,055-224-8899
경상남도,창원시,노인요양시설,양지실버요양원,055-222-2338
경상남도,창원시,노인요양시설,정혜원 진해요양원,055-547-7400
경상남도,창원시,노인요양시설,창원성심노인전문요양원,055-299-6911
경상남도,창원시,노인요양시설,창원성심요양원,055-299-6723
경상남도,창원시,노인요양시설,성미카엘 노인 요양센터,055)211-0333
경상남도,창원시,노인요양시설,마산성로원,055-246-1975
경상남도,창원시,노인요양시설,진해금강노인전문요양원,055-546-9179
경상남도,창원시,노인요양시설,참사랑노인요양원,055-298-2112
경상남도,창원시,노인요양시설,믿음의집,055-299-0642
경상남도,창원시,노인요양시설,효덕실버요양원,055-552-9014
경상남도,창원시,노인요양시설,백세행복요양원 내서점,552321015
경상남도,창원시,노인요양시설,주남요양센터,055-298-9974
경상남도,창원시,노인요양시설,소담한방요양원,552443023
경상남도,창원시,노인요양시설,창원소규모요양시설(가형),055-281-8733
경상남도,창원시,노인요양시설,동진 노인복지센터,055-299-2233
경상남도,창원시,노인요양시설,곰메실버원,055-545-0107
경상남도,창원시,노인요양시설,늘푸른홈케어,555434747
경상남도,창원시,노인요양시설,마산대학교노인전문요양원,055-230-1151
경상남도,창원시,노인요양시설,다솜창원노인복지센터,055-251-0553
경상남도,창원시,노인요양시설,마산원광 보은의 집,055-248-2073
경상남도,창원시,노인요양시설,실로암요양원,555463217
경상남도,창원시,노인요양시설,효림요양원,555476006
경상남도,창원시,노인요양시설,마산시니어카운티2,055-221-0705
경상남도,창원시,노인요양시설,명진노인요양원,055-271-6022
경상남도,창원시,노인요양시설,아름다운요양원,055-293-3452
경상남도,창원시,노인요양시설,BM이화요양원,552552003
경상남도,창원시,노인요양시설,춘추원,055-222-1955
경상남도,창원시,노인요양시설,소답노인요양센터,552948512
경상남도,창원시,노인요양공동생활가정,주남다비다요양센터,552560690
경상남도,창원시,노인요양공동생활가정,은빛노인센터,055-552-5502
경상남도,창원시,노인요양공동생활가정,늘돌봄요양센터,552612004
경상남도,창원시,노인요양공동생활가정,그린힐 치매전문요양센터,055-299-8955
경상남도,창원시,노인요양공동생활가정,수산자비선원부설 자비마을,055-237-4564
경상남도,창원시,노인요양공동생활가정,참조은노인복지센터,552453900
경상남도,창원시,노인요양공동생활가정,온새미로 요양원,055-238-1151
경상남도,창원시,노인요양공동생활가정,새날 노인돌봄의 집,055-547-4686
경상남도,창원시,노인요양공동생활가정,호산나 노인요양원,055-542-9321
경상남도,창원시,노인요양공동생활가정,해찬솔노인복지센터,552939313
경상남도,창원시,노인요양공동생활가정,어부바노인복지센터,552322397
경상남도,창원시,노인요양공동생활가정,에버그린 실버홈,555465211
경상남도,창원시,노인요양공동생활가정,성진,055-271-8891
경상남도,창원시,노인복지관,진해노인종합복지관,055-544-7155
경상남도,창원시,노인복지관,금강노인종합복지관,055-221-8445
경상남도,창원시,노인복지관,의창노인종합복지관,055-712-0232
경상남도,창원시,노인복지관,성산노인종합복지관,055-712-0173
경상남도,창원시,노인복지관,금강노인문화센터(금강노인종합복지관 분관),055-247-8445
경상남도,창원시,노인복지관,진해서부노인종합복지관,555453100
경상남도,창원시,노인복지관,마산회원노인종합복지관,055-713-6890
경상남도,창원시,노인복지관,마산합포노인종합복지관,055-712-0202
경상남도,창원시,노인교실,(사)대한노인회 창원시창원지회 동읍노인대학,552518189
경상남도,창원시,노인교실,은총대학,552819303
경상남도,창원시,노인교실,(사)대한노인회 창원시창원지회 북면노인대학,552986523
경상남도,창원시,재가노인복지시설,경화재가복지센터,555451314
경상남도,창원시,재가노인복지시설,정다운재가센터,552434009
경상남도,창원시,재가노인복지시설,다솜노인복지센터,555454646
경상남도,창원시,재가노인복지시설,명진노인통합지원센터,055-271-6023
경상남도,창원시,재가노인복지시설,강림주간보호센터,552310788
경상남도,창원시,재가노인복지시설,봄 재활주간보호센터,552552777
경상남도,창원시,재가노인복지시설,창원노인통합지원센터,055-281-0134
경상남도,창원시,재가노인복지시설,해피케어노인주간보호센터,552981988
경상남도,창원시,재가노인복지시설,다안재가복지센터,552939333
경상남도,창원시,재가노인복지시설,정성재가방문요양센터,556025828
경상남도,창원시,재가노인복지시설,조이어르신주간보호센터,055-551-2770
경상남도,창원시,재가노인복지시설,도솔주간보호센터,555456683
경상남도,창원시,재가노인복지시설,창원방문요양센터,552381150
경상남도,창원시,재가노인복지시설,친절재가노인복지센터,552523027
경상남도,창원시,재가노인복지시설,창원효노인재가복지센터,556017925
경상남도,창원시,재가노인복지시설,우리복지의료기,552615803
경상남도,창원시,재가노인복지시설,효성재가노인복지센터,552377533
경상남도,창원시,재가노인복지시설,창원삼계요양원,552326268
경상남도,창원시,재가노인복지시설,고운재활주간보호센터,552312500
경상남도,창원시,재가노인복지시설,보은복지주간보호센터,055-296-1007
경상남도,창원시,재가노인복지시설,무궁화재가복지센터,552889587
경상남도,창원시,재가노인복지시설,큰나무재가노인요양기관,552612114
경상남도,창원시,재가노인복지시설,시온재가복지센터,555431211
경상남도,창원시,재가노인복지시설,남가람 노인 통합지원센터,552711181
경상남도,창원시,재가노인복지시설,늘봄재가복지센터,552989234
경상남도,창원시,재가노인복지시설,삼원소규모요양시설,055-275-2628
경상남도,창원시,재가노인복지시설,가은재가복지센터,555471800
경상남도,창원시,재가노인복지시설,동진소규모노인종합센터,552992233
경상남도,창원시,재가노인복지시설,일심재가복지센터,552671792
경상남도,창원시,재가노인복지시설,대원방문요양센터,552471955
경상남도,창원시,재가노인복지시설,늘푸른어르신주야간보호센터,555434747
경상남도,창원시,재가노인복지시설,더사랑주야간보호센터,552438881
경상남도,창원시,재가노인복지시설,아리아케어 방문요양 창원남양센터,552759979
경상남도,창원시,재가노인복지시설,승승재가복지센터,557159071
경상남도,창원시,재가노인복지시설,맘편한재가노인복지센터,556077780
경상남도,창원시,재가노인복지시설,참행복재가노인복지센터,552555114
경상남도,창원시,재가노인복지시설,3651재가복지센터,055-543-2339
경상남도,창원시,재가노인복지시설,케어링방문요양센터,7040462797
경상남도,창원시,재가노인복지시설,정혜원노인통합지원센터,055-547-3733
경상남도,창원시,재가노인복지시설,자재원재가복지센터,555420705
경상남도,창원시,재가노인복지시설,다솔방문간호요양재가센터,556062690
경상남도,창원시,재가노인복지시설,이로운재가노인복지센터,552889210
경상남도,창원시,재가노인복지시설,참조은주간보호센터,552453900
경상남도,창원시,재가노인복지시설,청춘노인주간보호센터,555428873
경상남도,창원시,재가노인복지시설,편안한재가복지센터,552314030
경상남도,창원시,재가노인복지시설,태양재가노인복지센터,552751935
경상남도,창원시,재가노인복지시설,아림원방문요양센터,552615160
경상남도,창원시,재가노인복지시설,마산노인전문요양원,055-232-8747
경상남도,창원시,재가노인복지시설,행복가득한재가노인복지센터,552514640
경상남도,창원시,재가노인복지시설,베스트재활주간보호센터,055-252-1020
경상남도,창원시,재가노인복지시설,고향재가노인복지센터,552222452
경상남도,창원시,재가노인복지시설,정담실버복지센터,555468870
경상남도,창원시,재가노인복지시설,선일데이케어센터,552617573
경상남도,창원시,재가노인복지시설,삼원단기보호센터,552982105
경상남도,창원시,재가노인복지시설,이룸재가복지센터,556068090
경상남도,창원시,재가노인복지시설,교보재가복지센터,555473888
경상남도,창원시,재가노인복지시설,장생마을노인재가복지센터,552660300
경상남도,창원시,재가노인복지시설,진해노인통합지원센터,555400156
경상남도,창원시,재가노인복지시설,온정재가복지센터,055-552-1566
경상남도,창원시,재가노인복지시설,월드노인복지센터,552461008
경상남도,창원시,재가노인복지시설,새소망재가복지센터,552770371
경상남도,창원시,재가노인복지시설,더행복한재가복지센터,552411980
경상남도,창원시,재가노인복지시설,마산제일노인복지센터,552452272
경상남도,창원시,재가노인복지시설,창원성심재가노인복지센터,055-299-9997
경상남도,창원시,재가노인복지시설,채움재가복지센터,552372413
경상남도,창원시,재가노인복지시설,굿행복재활주간보호센터,556026645
경상남도,창원시,재가노인복지시설,행복한재가복지센터,552311980
경상남도,창원시,재가노인복지시설,봄봄재가복지센터,552997555
경상남도,창원시,재가노인복지시설,대동재가노인복지센터,552376873
경상남도,창원시,재가노인복지시설,산들노인복지센터,055-296-0645
경상남도,창원시,재가노인복지시설,온종일재가노인복지센터,055-297-8881
경상남도,창원시,재가노인복지시설,희연재가커뮤니티케어센터,055-270-2184
경상남도,창원시,재가노인복지시설,국민방문요양센터,552453080
경상남도,창원시,재가노인복지시설,가가호호재가복지센터,552995659
경상남도,창원시,재가노인복지시설,성로노인통합지원센터,055-243-1975
경상남도,창원시,재가노인복지시설,행복한재가방문요양센터,552856394
경상남도,창원시,재가노인복지시설,진동 진(眞)이 재가노인복지센터,552720072
경상남도,창원시,재가노인복지시설,가족재가노인복지센터,552887582
경상남도,창원시,재가노인복지시설,'(A)비지팅엔젤스 창원중앙방문요양지점,552881281
경상남도,창원시,재가노인복지시설,성심재가복지센터,552550535
경상남도,창원시,재가노인복지시설,믿음재가복지센터,552766545
경상남도,창원시,재가노인복지시설,산해원재가복지센터,552713323
경상남도,창원시,재가노인복지시설,주남요양센터 부설 재가요양,552860008
경상남도,창원시,재가노인복지시설,창원노인통합지원센터,055-281-0134
경상남도,창원시,재가노인복지시설,채움재가센터,552776007
경상남도,창원시,재가노인복지시설,싱글벙글 노인복지센터,552459735
경상남도,창원시,재가노인복지시설,반지주야간보호센터,552378000
경상남도,창원시,재가노인복지시설,창원도우누리 노인종합재가센터,552869788
경상남도,창원시,재가노인복지시설,굿모닝주간보호센터,552440909
경상남도,창원시,재가노인복지시설,세종메디,552530107
경상남도,창원시,재가노인복지시설,한마음케어재가복지센터,556028005
경상남도,창원시,재가노인복지시설,늘채움재가복지센터,552316399
경상남도,창원시,재가노인복지시설,팔용어르신주간보호센터,552551212
경상남도,창원시,재가노인복지시설,만소재가복지센터,552421006
경상남도,창원시,재가노인복지시설,진동 효재가노인복지센터,552713622
경상남도,창원시,재가노인복지시설,도계동주간보호센터,552372270
경상남도,창원시,재가노인복지시설,에덴노인복지센터,552923444
경상남도,창원시,재가노인복지시설,더드림재가복지센터,557241787
경상남도,창원시,재가노인복지시설,예인재가복지센터,552321880
경상남도,창원시,재가노인복지시설,동의재가복지센터,552323885
경상남도,창원시,재가노인복지시설,연세종합의료기,557159130
경상남도,창원시,재가노인복지시설,청솔주간보호센터,552441004
경상남도,창원시,재가노인복지시설,고마워재가방문요양센터,552406798
경상남도,창원시,재가노인복지시설,아름다운재가복지센터,055-275-4847
경상남도,창원시,재가노인복지시설,한양노인통합지원센터,555450107
